transaction_id,transaction_date,transaction_time,store_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity_sold,unit_price,promo_item_yn
400,2019-02-08,19:09:05,8,41,8600,Y,1,1,33,1,3.5,N
350,2019-02-08,19:11:56,5,30,6000,N,1,1,47,1,3.0,N
394,2019-02-08,19:14:46,3,6,724,Y,1,1,44,2,2.5,N
347,2019-02-08,19:17:28,8,41,8600,N,1,1,52,2,2.5,N
148,2019-02-08,19:18:10,3,7,370,Y,1,1,38,1,3.75,N
148,2019-02-08,19:18:10,3,7,370,Y,1,6,19,1,6.4,N
148,2019-02-08,19:18:10,3,7,370,Y,2,2,38,1,3.75,N
148,2019-02-08,19:18:10,3,7,370,Y,3,3,38,1,3.75,N
136,2019-02-08,19:18:33,3,6,109,N,1,1,42,1,2.5,N
136,2019-02-08,19:18:33,3,6,109,N,1,3,79,2,3.75,N
305,2019-02-08,19:20:15,5,27,5467,N,1,1,41,2,4.25,N
305,2019-02-08,19:20:15,5,27,5467,N,1,2,65,2,0.8,N
305,2019-02-08,19:20:15,5,27,5467,N,1,3,74,1,3.5,N
301,2019-02-08,19:21:38,5,27,6000,N,1,1,24,1,3.0,N
301,2019-02-08,19:21:38,5,27,6000,N,6,6,6,1,21.0,N
213,2019-02-08,19:24:28,3,10,595,Y,1,1,58,2,3.5,N
213,2019-02-08,19:24:28,3,10,595,Y,1,3,74,2,3.5,N
360,2019-02-08,19:24:42,3,8,138,N,1,1,39,1,4.25,N
128,2019-02-08,19:24:54,3,8,108,N,1,1,25,2,2.2,N
425,2019-02-08,19:28:26,3,6,431,Y,1,1,48,2,2.5,N
426,2019-02-08,19:30:03,8,43,8600,N,1,1,28,2,2.0,N
426,2019-02-08,19:30:03,8,43,8600,N,1,3,77,1,3.0,N
405,2019-02-08,19:32:15,5,29,6000,N,1,1,40,1,3.75,N
405,2019-02-08,19:32:15,5,29,6000,N,1,2,64,4,0.8,N
400,2019-02-08,19:32:45,5,29,5467,N,1,1,42,2,2.5,N
179,2019-02-08,19:36:20,3,9,1000,N,1,1,24,2,3.0,N
254,2019-02-08,19:47:25,3,8,213,N,1,1,32,1,3.0,N
254,2019-02-08,19:47:25,3,8,213,N,1,6,10,1,10.0,N
348,2019-02-08,19:49:07,8,44,8600,N,1,1,30,1,3.0,N
294,2019-02-08,19:49:46,3,9,567,N,1,1,50,1,2.5,N
125,2019-02-08,19:50:08,3,10,1000,N,1,1,41,2,4.25,N
125,2019-02-08,19:50:08,3,10,1000,N,1,6,2,1,18.0,N
328,2019-02-08,19:52:21,8,41,8600,N,1,1,29,2,2.5,N
199,2019-02-08,19:54:56,3,6,549,N,1,1,45,1,3.0,N
199,2019-02-08,19:54:56,3,6,549,N,1,9,83,1,14.0,N
199,2019-02-08,19:54:56,3,6,549,N,2,2,47,1,3.0,N
283,2019-02-08,19:55:15,3,6,545,Y,1,1,28,1,2.0,N
341,2019-02-08,19:57:31,8,44,8600,Y,1,1,59,2,4.5,N
405,2019-02-08,19:58:16,3,10,1000,N,1,1,29,2,2.5,N
405,2019-02-08,19:58:16,3,10,1000,N,1,6,12,1,8.95,N
385,2019-02-08,19:59:21,5,27,5636,N,1,1,57,2,3.1,N
480,2019-02-08,19:59:24,8,44,8287,Y,1,1,61,2,4.75,N
362,2019-02-08,20:00:00,5,27,5225,Y,1,1,23,2,2.5,N
352,2019-02-08,20:02:55,5,30,5778,N,1,1,49,1,3.0,N
376,2019-02-08,20:03:08,5,29,6000,N,1,1,42,2,2.5,N
390,2019-02-08,20:11:38,5,30,5592,N,1,1,57,1,3.1,N
396,2019-02-08,20:14:25,5,30,6000,N,1,1,61,2,4.75,N
320,2019-02-08,20:15:36,5,27,5829,N,1,1,47,2,3.0,N
431,2019-02-08,20:16:31,5,29,6000,Y,1,1,42,2,2.5,N
324,2019-02-08,20:18:39,5,30,5572,N,1,1,50,2,2.5,N
324,2019-02-08,20:18:39,5,30,5572,N,1,3,79,1,3.75,N
445,2019-02-08,20:23:34,5,30,6000,N,1,1,34,1,2.45,N
148,2019-02-09,6:31:57,8,42,8600,Y,1,1,31,2,2.2,N
24,2019-02-09,6:34:42,8,42,8600,N,1,1,50,1,2.5,N
33,2019-02-09,6:39:11,8,45,8600,Y,1,1,34,1,2.45,N
33,2019-02-09,6:39:11,8,45,8600,Y,1,3,76,1,3.5,N
95,2019-02-09,6:41:55,8,45,8600,N,1,1,31,1,2.2,N
95,2019-02-09,6:41:55,8,45,8600,N,1,3,74,1,3.5,N
40,2019-02-09,6:42:20,8,41,8600,N,1,1,46,2,2.5,N
154,2019-02-09,6:45:12,8,45,8489,N,1,1,61,2,4.75,N
251,2019-02-09,6:45:38,8,42,8600,Y,1,1,37,1,3.0,N
251,2019-02-09,6:45:38,8,42,8600,Y,1,2,64,1,0.8,N
251,2019-02-09,6:45:38,8,42,8600,Y,1,3,74,1,3.5,N
11,2019-02-09,6:48:58,8,42,8600,N,1,1,23,1,2.5,N
11,2019-02-09,6:48:58,8,42,8600,N,1,3,75,1,3.5,N
230,2019-02-09,6:52:54,8,42,8600,N,1,1,44,1,2.5,N
121,2019-02-09,6:53:04,8,41,8600,N,1,1,40,1,3.75,N
121,2019-02-09,6:53:04,8,41,8600,N,1,2,63,1,0.8,N
127,2019-02-09,6:56:09,8,42,8170,N,1,1,39,1,4.25,N
127,2019-02-09,6:56:09,8,42,8170,N,1,2,65,2,0.8,N
127,2019-02-09,6:56:09,8,42,8170,N,6,6,1,1,18.0,N
59,2019-02-09,6:56:32,8,41,8448,Y,1,1,26,1,3.0,N
59,2019-02-09,6:56:32,8,41,8448,Y,1,3,74,1,3.5,N
42,2019-02-09,6:56:55,8,42,8006,Y,1,1,53,1,3.0,N
115,2019-02-09,6:57:56,8,41,8600,Y,1,1,56,2,2.55,N
100,2019-02-09,7:00:13,3,6,558,Y,1,1,36,1,3.75,N
261,2019-02-09,7:01:09,8,45,8600,Y,1,1,47,1,3.0,N
261,2019-02-09,7:01:09,8,45,8600,Y,1,3,77,1,3.0,N
8,2019-02-09,7:01:39,8,41,8600,N,1,1,23,2,2.5,N
20,2019-02-09,7:01:47,3,8,556,N,1,1,40,2,3.75,N
20,2019-02-09,7:01:47,3,8,556,N,1,2,65,2,0.8,N
20,2019-02-09,7:01:47,3,8,556,N,1,3,79,1,3.75,N
214,2019-02-09,7:05:00,8,41,8210,N,1,1,58,1,3.5,N
214,2019-02-09,7:05:00,8,41,8210,N,1,3,71,1,3.75,N
47,2019-02-09,7:07:16,8,42,8252,Y,1,1,41,1,4.25,N
47,2019-02-09,7:07:16,8,42,8252,Y,1,2,65,2,0.8,N
118,2019-02-09,7:07:21,8,42,8600,Y,1,1,34,2,2.45,N
233,2019-02-09,7:08:45,8,41,8376,N,1,1,44,2,2.5,N
137,2019-02-09,7:09:08,3,10,1000,Y,1,1,52,1,2.5,N
63,2019-02-09,7:09:51,3,6,1000,Y,1,1,47,1,3.0,N
8,2019-02-09,7:10:13,3,9,451,N,1,1,46,2,2.5,N
126,2019-02-09,7:11:38,8,45,8600,Y,1,1,55,2,4.0,N
126,2019-02-09,7:11:38,8,45,8600,Y,6,6,20,1,7.6,N
274,2019-02-09,7:12:17,8,41,8600,Y,1,1,40,2,3.75,N
274,2019-02-09,7:12:17,8,41,8600,Y,1,2,64,1,0.8,N
43,2019-02-09,7:12:33,8,45,8192,N,1,1,57,1,3.1,N
99,2019-02-09,7:13:10,8,42,8600,N,1,1,35,1,3.1,N
130,2019-02-09,7:14:02,3,9,107,N,1,1,59,2,4.5,N
226,2019-02-09,7:15:09,3,8,446,Y,1,1,55,1,4.0,N
318,2019-02-09,7:15:40,8,45,8600,Y,1,1,23,2,2.5,N
125,2019-02-09,7:15:42,3,8,699,N,1,1,24,1,3.0,N
207,2019-02-09,7:15:46,3,8,1000,Y,1,1,71,1,3.75,N
156,2019-02-09,7:15:54,3,9,1000,N,1,1,28,1,2.0,N
57,2019-02-09,7:17:26,3,6,1000,N,1,1,34,1,2.45,N
194,2019-02-09,7:17:41,8,42,8600,N,1,1,52,1,2.5,N
146,2019-02-09,7:18:19,8,45,8600,Y,1,1,55,1,4.0,N
269,2019-02-09,7:19:26,8,42,8276,Y,1,1,30,2,3.0,N
310,2019-02-09,7:19:30,8,45,8600,N,1,1,41,2,4.25,N
310,2019-02-09,7:19:30,8,45,8600,N,1,2,63,1,0.8,N
314,2019-02-09,7:19:35,8,41,8600,N,1,1,41,1,4.25,N
314,2019-02-09,7:19:35,8,41,8600,N,1,2,65,1,0.8,N
206,2019-02-09,7:19:45,8,41,8600,Y,1,1,71,1,3.75,N
104,2019-02-09,7:21:05,8,41,8600,Y,1,1,24,1,3.0,N
102,2019-02-09,7:22:43,8,42,8182,Y,1,1,44,1,2.5,N
155,2019-02-09,7:23:01,8,41,8600,N,1,1,87,2,3.0,N
155,2019-02-09,7:23:01,8,41,8600,N,1,3,76,1,3.5,N
109,2019-02-09,7:25:55,3,7,462,N,1,1,50,1,2.5,N
49,2019-02-09,7:27:47,8,42,8600,N,1,1,34,1,2.45,N
192,2019-02-09,7:27:59,3,6,404,N,1,1,37,2,3.0,N
128,2019-02-09,7:28:39,3,6,557,N,1,1,56,1,2.55,N
167,2019-02-09,7:29:44,8,45,8600,N,1,1,41,1,4.25,N
167,2019-02-09,7:29:44,8,45,8600,N,1,2,63,2,0.8,N
216,2019-02-09,7:31:42,8,45,8600,Y,1,1,31,1,2.2,N
110,2019-02-09,7:31:51,5,27,5296,Y,1,1,26,1,3.0,N
225,2019-02-09,7:32:17,8,41,8600,Y,1,1,51,1,3.0,N
9,2019-02-09,7:32:28,8,42,8600,N,1,1,24,2,3.0,N
252,2019-02-09,7:32:37,5,29,5553,Y,1,1,59,1,4.5,N
252,2019-02-09,7:32:37,5,29,5553,Y,9,9,81,1,28.0,N
157,2019-02-09,7:33:08,5,29,5204,Y,1,1,52,2,2.5,N
157,2019-02-09,7:33:08,5,29,5204,Y,1,3,75,1,4.38,N
197,2019-02-09,7:33:34,3,10,1000,N,1,1,55,2,4.0,N
163,2019-02-09,7:35:06,3,7,1000,Y,1,1,23,1,2.5,N
241,2019-02-09,7:35:31,5,28,6000,N,1,1,43,1,3.0,N
32,2019-02-09,7:35:44,3,10,266,Y,1,1,35,1,3.1,N
143,2019-02-09,7:36:06,3,9,191,N,1,1,24,1,3.0,N
143,2019-02-09,7:36:06,3,9,191,N,1,2,72,1,3.25,N
86,2019-02-09,7:36:32,5,27,6000,N,1,1,31,2,2.2,N
86,2019-02-09,7:36:32,5,27,6000,N,1,6,13,1,8.95,N
74,2019-02-09,7:36:59,3,8,33,Y,1,1,57,1,3.1,N
199,2019-02-09,7:37:43,8,45,8600,Y,1,1,35,1,3.1,N
168,2019-02-09,7:38:22,3,7,1000,Y,1,1,35,1,3.1,N
168,2019-02-09,7:38:22,3,7,1000,Y,2,3,59,1,4.5,N
168,2019-02-09,7:38:22,3,7,1000,Y,3,4,60,1,3.75,N
168,2019-02-09,7:38:22,3,7,1000,Y,4,2,20,1,7.6,N
205,2019-02-09,7:38:22,5,28,5812,Y,1,1,71,1,3.75,N
143,2019-02-09,7:38:55,8,41,8255,N,1,1,23,1,2.5,N
149,2019-02-09,7:40:11,8,42,8177,Y,1,1,47,1,3.0,N
185,2019-02-09,7:40:37,5,29,6000,N,1,1,26,2,3.0,N
158,2019-02-09,7:41:05,3,10,320,Y,1,1,46,1,2.5,N
290,2019-02-09,7:42:24,8,41,8226,N,1,1,46,1,2.5,N
290,2019-02-09,7:42:24,8,41,8226,N,1,3,76,1,3.5,N
309,2019-02-09,7:43:10,8,42,8428,N,1,1,39,1,4.25,N
309,2019-02-09,7:43:10,8,42,8428,N,1,2,65,2,0.8,N
104,2019-02-09,7:44:14,3,7,463,N,1,1,34,2,2.45,N
80,2019-02-09,7:44:30,8,42,8600,Y,1,1,49,2,3.0,N
123,2019-02-09,7:45:50,3,9,220,N,1,1,58,1,3.5,N
198,2019-02-09,7:46:30,8,41,8600,N,1,1,35,1,3.1,N
86,2019-02-09,7:47:13,3,7,1000,N,1,1,38,2,3.75,N
86,2019-02-09,7:47:13,3,7,1000,N,1,2,71,1,3.75,N
221,2019-02-09,7:47:26,5,28,6000,Y,1,1,26,2,3.0,N
58,2019-02-09,7:47:40,3,8,132,Y,1,1,30,1,3.0,N
110,2019-02-09,7:49:08,3,7,1000,Y,1,1,32,2,3.0,N
68,2019-02-09,7:49:43,3,10,1000,N,1,1,37,1,3.0,N
126,2019-02-09,7:50:24,3,10,571,Y,1,1,38,2,3.75,N
164,2019-02-09,7:50:47,5,28,6000,N,1,1,28,1,2.0,N
164,2019-02-09,7:50:47,5,28,6000,N,1,3,76,1,4.38,N
225,2019-02-09,7:50:50,5,27,5928,Y,1,1,38,2,3.75,N
97,2019-02-09,7:51:44,5,25,5419,N,1,1,38,1,3.75,N
56,2019-02-09,7:51:59,8,45,8600,Y,1,1,53,1,3.0,N
56,2019-02-09,7:51:59,8,45,8600,Y,1,3,79,1,3.75,N
162,2019-02-09,7:51:59,8,42,8600,N,1,1,49,2,3.0,N
152,2019-02-09,7:52:00,3,10,138,Y,1,1,53,2,3.0,N
83,2019-02-09,7:52:13,5,28,6000,N,1,1,54,2,2.5,N
83,2019-02-09,7:52:13,5,28,6000,N,1,3,78,1,5.63,N
124,2019-02-09,7:52:18,5,29,6000,N,1,1,41,2,4.25,N
124,2019-02-09,7:52:18,5,29,6000,N,1,6,13,1,8.95,N
44,2019-02-09,7:52:22,8,41,8600,N,1,1,52,1,2.5,N
220,2019-02-09,7:53:15,5,28,5544,N,1,1,22,2,2.0,N
15,2019-02-09,7:53:28,8,45,8600,Y,1,1,87,1,3.0,N
32,2019-02-09,7:53:48,8,42,8600,N,1,1,26,1,3.0,N
116,2019-02-09,7:53:58,8,45,8229,Y,1,1,56,2,2.55,N
44,2019-02-09,7:54:37,3,7,361,Y,1,1,25,2,2.2,N
65,2019-02-09,7:56:02,5,25,5447,Y,1,1,47,1,3.0,N
55,2019-02-09,7:56:13,5,25,6000,N,1,1,24,1,3.0,N
21,2019-02-09,7:56:27,3,7,1000,Y,1,1,46,1,2.5,N
108,2019-02-09,7:56:31,8,42,8241,N,1,1,48,1,2.5,N
108,2019-02-09,7:56:31,8,42,8241,N,1,3,77,1,3.0,N
98,2019-02-09,7:57:11,5,29,6000,N,1,1,25,1,2.2,N
98,2019-02-09,7:57:11,5,29,6000,N,1,3,69,1,4.06,N
145,2019-02-09,7:57:13,5,29,5879,Y,1,1,45,1,3.0,N
79,2019-02-09,7:57:33,3,8,772,N,1,1,31,2,2.2,N
23,2019-02-09,7:57:54,3,6,335,Y,1,1,50,1,2.5,N
195,2019-02-09,7:58:38,8,42,8600,N,1,1,45,2,3.0,N
195,2019-02-09,7:58:38,8,42,8600,N,1,3,76,1,3.5,N
205,2019-02-09,7:59:11,3,10,749,N,1,1,71,1,3.75,N
105,2019-02-09,7:59:46,8,42,8600,N,1,1,26,2,3.0,N
141,2019-02-09,7:59:55,3,8,1000,N,1,1,50,1,2.5,N
141,2019-02-09,7:59:55,3,8,1000,N,2,3,6,1,21.0,N
321,2019-02-09,8:00:31,8,42,8600,N,1,1,55,2,4.0,N
159,2019-02-09,8:01:24,5,28,6000,Y,1,1,59,2,4.5,N
26,2019-02-09,8:01:26,5,28,6000,Y,1,1,44,1,2.5,N
4,2019-02-09,8:02:30,5,28,5796,N,1,1,59,1,4.5,N
4,2019-02-09,8:02:30,5,28,5796,N,9,9,83,1,14.0,N
220,2019-02-09,8:02:51,3,10,201,Y,1,1,35,2,3.1,N
220,2019-02-09,8:02:51,3,10,201,Y,1,2,74,1,3.5,N
189,2019-02-09,8:03:56,3,7,1000,N,1,1,48,2,2.5,N
156,2019-02-09,8:04:46,8,41,8600,N,1,1,43,1,3.0,N
106,2019-02-09,8:04:55,8,41,8600,Y,1,1,40,1,3.75,N
106,2019-02-09,8:04:55,8,41,8600,Y,1,2,65,1,0.8,N
91,2019-02-09,8:05:00,5,28,6000,N,1,1,47,2,3.0,N
35,2019-02-09,8:05:49,3,9,76,N,1,1,54,1,2.5,N
162,2019-02-09,8:06:06,5,28,5438,Y,1,1,23,1,2.5,N
17,2019-02-09,8:06:07,3,8,282,N,1,1,23,1,2.5,N
76,2019-02-09,8:07:09,3,8,21,N,1,1,36,1,3.75,N
93,2019-02-09,8:07:54,8,41,8600,Y,1,1,24,2,3.0,N
260,2019-02-09,8:08:00,5,25,6000,Y,1,1,22,2,2.0,N
260,2019-02-09,8:08:00,5,25,6000,Y,1,3,75,1,4.38,N
5,2019-02-09,8:08:13,3,8,659,Y,1,1,60,2,3.75,N
5,2019-02-09,8:08:13,3,8,659,Y,1,2,76,2,3.5,N
114,2019-02-09,8:10:02,3,8,1000,Y,1,1,50,1,2.5,N
115,2019-02-09,8:11:32,5,28,6000,Y,1,1,26,1,3.0,N
253,2019-02-09,8:11:40,5,28,6000,N,1,1,22,2,2.0,N
299,2019-02-09,8:12:36,8,41,8091,N,1,1,51,1,3.0,N
320,2019-02-09,8:12:40,8,41,8600,N,1,1,42,2,2.5,N
320,2019-02-09,8:12:40,8,41,8600,N,1,3,79,1,3.75,N
1,2019-02-09,8:14:07,5,25,5620,Y,1,1,29,2,2.5,N
99,2019-02-09,8:14:16,3,9,275,N,1,1,28,1,2.0,N
136,2019-02-09,8:14:37,5,29,5913,Y,1,1,25,2,2.2,N
228,2019-02-09,8:14:57,3,9,1000,Y,1,1,38,2,3.75,N
228,2019-02-09,8:14:57,3,9,1000,Y,1,2,75,1,3.5,N
132,2019-02-09,8:15:12,3,10,1000,Y,1,1,49,1,3.0,N
297,2019-02-09,8:15:19,8,45,8149,N,1,1,29,2,2.5,N
131,2019-02-09,8:15:47,8,42,8191,Y,1,1,53,2,3.0,N
131,2019-02-09,8:15:47,8,42,8191,Y,6,6,16,1,8.95,N
104,2019-02-09,8:16:23,5,27,5347,N,1,1,61,2,4.75,N
104,2019-02-09,8:16:23,5,27,5347,N,1,3,73,1,4.69,N
276,2019-02-09,8:16:26,8,41,8600,N,1,1,36,1,3.75,N
276,2019-02-09,8:16:26,8,41,8600,N,1,3,74,1,3.5,N
65,2019-02-09,8:16:34,8,42,8600,Y,1,1,30,2,3.0,N
203,2019-02-09,8:16:35,8,45,8600,N,1,1,71,1,3.75,N
15,2019-02-09,8:18:24,5,29,6000,N,1,1,57,2,3.1,N
66,2019-02-09,8:18:34,8,45,8600,Y,1,1,60,2,3.75,N
66,2019-02-09,8:18:34,8,45,8600,Y,6,6,12,1,8.95,N
196,2019-02-09,8:19:15,8,41,8181,Y,1,1,39,2,4.25,N
196,2019-02-09,8:19:15,8,41,8181,Y,1,2,64,1,0.8,N
30,2019-02-09,8:19:42,3,7,258,N,1,1,56,1,2.55,N
61,2019-02-09,8:19:57,5,25,6000,N,1,1,29,2,2.5,N
196,2019-02-09,8:19:58,3,6,1000,Y,1,1,29,1,2.5,N
178,2019-02-09,8:21:13,8,45,8600,Y,1,1,56,1,2.55,N
303,2019-02-09,8:21:37,8,42,8169,N,1,1,46,2,2.5,N
131,2019-02-09,8:22:57,3,7,464,Y,1,1,46,1,2.5,N
61,2019-02-09,8:23:35,8,42,8600,Y,1,1,52,2,2.5,N
61,2019-02-09,8:23:35,8,42,8600,Y,6,6,2,1,18.0,N
175,2019-02-09,8:23:46,5,28,6000,Y,1,1,56,2,2.55,N
112,2019-02-09,8:23:49,3,7,1000,Y,1,1,32,1,3.0,N
103,2019-02-09,8:23:59,3,8,1000,N,1,1,55,1,4.0,N
141,2019-02-09,8:25:34,5,25,6000,N,1,1,61,2,4.75,N
78,2019-02-09,8:25:55,8,41,8600,Y,1,1,87,2,3.0,N
38,2019-02-09,8:26:18,5,27,5204,Y,1,1,39,2,4.25,N
62,2019-02-09,8:26:23,8,42,8600,N,1,1,27,2,3.5,N
12,2019-02-09,8:27:48,3,10,534,Y,1,1,33,1,3.5,N
12,2019-02-09,8:27:48,3,10,534,Y,1,2,70,1,3.25,N
206,2019-02-09,8:29:23,5,25,5055,Y,1,1,71,1,3.75,N
52,2019-02-09,8:29:30,5,29,5466,N,1,1,26,2,3.0,N
90,2019-02-09,8:29:50,3,9,1000,N,1,1,52,2,2.5,N
90,2019-02-09,8:29:50,3,9,1000,N,1,2,74,1,3.5,N
62,2019-02-09,8:31:27,3,9,1000,N,1,1,49,1,3.0,N
245,2019-02-09,8:31:30,8,45,8600,N,1,1,25,1,2.2,N
103,2019-02-09,8:33:20,8,42,8600,N,1,1,56,2,2.55,N
176,2019-02-09,8:33:55,5,27,5057,Y,1,1,53,2,3.0,N
103,2019-02-09,8:33:59,5,27,6000,N,1,1,44,2,2.5,N
103,2019-02-09,8:33:59,5,27,6000,N,1,6,21,1,13.33,N
186,2019-02-09,8:34:24,5,27,6000,Y,1,1,44,1,2.5,N
116,2019-02-09,8:35:01,3,6,482,N,1,1,22,2,2.0,N
138,2019-02-09,8:35:13,8,45,8600,N,1,1,61,1,4.75,N
132,2019-02-09,8:36:45,8,42,8600,Y,1,1,57,1,3.1,N
65,2019-02-09,8:38:12,3,6,725,Y,1,1,42,1,2.5,N
5,2019-02-09,8:38:21,5,28,6000,Y,1,1,50,1,2.5,N
219,2019-02-09,8:38:48,8,41,8600,Y,1,1,35,2,3.1,N
202,2019-02-09,8:39:00,3,9,1000,Y,1,1,52,2,2.5,N
202,2019-02-09,8:39:00,3,9,1000,Y,1,2,78,1,4.5,N
102,2019-02-09,8:39:35,3,8,1000,N,1,1,45,1,3.0,N
224,2019-02-09,8:39:51,3,10,10,N,1,1,38,1,3.75,N
224,2019-02-09,8:39:51,3,10,10,N,1,2,77,1,3.0,N
118,2019-02-09,8:40:29,5,28,6000,N,1,1,59,1,4.5,N
270,2019-02-09,8:41:24,5,25,5645,Y,1,1,53,1,3.0,N
270,2019-02-09,8:41:24,5,25,5645,Y,1,6,12,1,8.95,N
84,2019-02-09,8:41:33,5,29,6000,Y,1,1,25,2,2.2,N
252,2019-02-09,8:41:55,8,41,8600,N,1,1,44,2,2.5,N
21,2019-02-09,8:42:01,8,41,8357,N,1,1,39,1,4.25,N
21,2019-02-09,8:42:01,8,41,8357,N,1,2,64,1,0.8,N
21,2019-02-09,8:42:01,8,41,8357,N,1,3,74,1,3.5,N
57,2019-02-09,8:43:09,8,45,8600,Y,1,1,26,1,3.0,N
45,2019-02-09,8:44:28,5,29,5737,Y,1,1,34,2,2.45,N
289,2019-02-09,8:44:28,8,45,8600,Y,1,1,55,1,4.0,N
117,2019-02-09,8:44:38,5,29,5745,N,1,1,22,1,2.0,N
82,2019-02-09,8:45:15,5,29,6000,N,1,1,26,1,3.0,N
145,2019-02-09,8:47:33,3,8,1000,N,1,1,51,1,3.0,N
177,2019-02-09,8:47:33,8,45,8600,Y,1,1,42,1,2.5,N
210,2019-02-09,8:47:33,8,41,8600,Y,1,1,71,1,3.75,N
210,2019-02-09,8:47:33,8,41,8600,Y,1,3,71,1,3.75,N
233,2019-02-09,8:47:59,3,7,175,Y,1,1,49,1,3.0,N
239,2019-02-09,8:48:21,8,42,8600,N,1,1,25,2,2.2,N
239,2019-02-09,8:48:21,8,42,8600,N,1,3,70,1,3.25,N
72,2019-02-09,8:48:28,3,7,328,Y,1,1,36,1,3.75,N
101,2019-02-09,8:49:39,5,27,5568,N,1,1,42,2,2.5,N
160,2019-02-09,8:50:50,5,25,6000,N,1,1,56,1,2.55,N
74,2019-02-09,8:51:20,5,27,6000,N,1,1,54,2,2.5,N
33,2019-02-09,8:51:56,5,27,6000,Y,1,1,38,1,3.75,N
135,2019-02-09,8:52:23,5,27,6000,N,1,1,40,2,3.75,N
184,2019-02-09,8:54:33,3,10,368,N,1,1,55,1,4.0,N
184,2019-02-09,8:54:33,3,10,368,N,2,3,55,1,4.0,N
184,2019-02-09,8:54:33,3,10,368,N,3,2,77,1,3.0,N
184,2019-02-09,8:54:33,3,10,368,N,3,4,55,1,4.0,N
184,2019-02-09,8:54:33,3,10,368,N,3,5,37,1,3.0,N
154,2019-02-09,8:55:50,3,10,544,N,1,1,25,2,2.2,N
64,2019-02-09,8:55:53,3,10,350,Y,1,1,33,1,3.5,N
85,2019-02-09,8:55:55,5,25,5939,Y,1,1,29,1,2.5,N
300,2019-02-09,8:56:15,8,41,8600,N,1,1,50,1,2.5,N
108,2019-02-09,8:56:24,5,25,5315,Y,1,1,57,1,3.1,N
236,2019-02-09,8:56:58,8,45,8600,N,1,1,32,1,3.0,N
111,2019-02-09,8:57:44,5,29,6000,Y,1,1,41,2,4.25,N
111,2019-02-09,8:57:44,5,29,6000,Y,1,6,1,1,18.0,N
181,2019-02-09,8:57:53,5,27,6000,N,1,1,41,2,4.25,N
181,2019-02-09,8:57:53,5,27,6000,N,1,3,71,1,4.69,N
34,2019-02-09,8:57:56,8,45,8026,N,1,1,35,1,3.1,N
132,2019-02-09,8:58:43,5,29,6000,N,1,1,58,2,3.5,N
34,2019-02-09,8:59:11,5,29,6000,N,1,1,43,2,3.0,N
180,2019-02-09,8:59:50,5,25,6000,N,1,1,24,1,3.0,N
179,2019-02-09,9:00:02,3,10,1000,N,1,1,50,2,2.5,N
200,2019-02-09,9:00:25,5,29,5187,N,1,1,39,2,4.25,N
171,2019-02-09,9:00:33,8,45,8220,N,1,1,39,1,4.25,N
171,2019-02-09,9:00:33,8,45,8220,N,1,2,64,1,0.8,N
128,2019-02-09,9:01:35,5,28,6000,N,1,1,33,1,3.5,N
128,2019-02-09,9:01:35,5,28,6000,N,1,3,75,1,4.38,N
122,2019-02-09,9:01:58,3,7,336,N,1,1,55,1,4.0,N
120,2019-02-09,9:01:58,5,27,5903,Y,1,1,41,1,4.25,N
127,2019-02-09,9:02:06,3,7,1000,N,1,1,41,1,4.25,N
172,2019-02-09,9:03:04,8,45,8390,N,1,1,25,1,2.2,N
316,2019-02-09,9:03:38,8,41,8600,N,1,1,22,2,2.0,N
316,2019-02-09,9:03:38,8,41,8600,N,1,3,71,1,3.75,N
170,2019-02-09,9:04:00,5,25,6000,N,1,1,23,1,2.5,N
169,2019-02-09,9:04:04,5,25,6000,N,1,1,23,2,2.5,N
169,2019-02-09,9:04:04,5,25,6000,N,9,9,82,6,12.0,N
241,2019-02-09,9:04:29,8,45,8600,Y,1,1,32,2,3.0,N
60,2019-02-09,9:04:31,3,10,384,N,1,1,40,1,3.75,N
60,2019-02-09,9:04:31,3,10,384,N,1,2,72,1,3.25,N
60,2019-02-09,9:04:31,3,10,384,N,2,3,61,1,4.75,N
60,2019-02-09,9:04:31,3,10,384,N,3,4,40,1,3.75,N
60,2019-02-09,9:04:31,3,10,384,N,3,5,72,1,3.25,N
24,2019-02-09,9:04:36,5,27,6000,Y,1,1,22,1,2.0,N
69,2019-02-09,9:05:40,8,42,8361,Y,1,1,24,2,3.0,N
287,2019-02-09,9:06:28,8,42,8600,Y,1,1,61,2,4.75,N
71,2019-02-09,9:06:38,5,25,6000,Y,1,1,28,2,2.0,N
71,2019-02-09,9:06:38,5,25,6000,Y,1,6,21,1,13.33,N
322,2019-02-09,9:07:08,8,41,8600,Y,1,1,57,1,3.1,N
75,2019-02-09,9:08:11,3,8,1000,Y,1,1,24,1,3.0,N
198,2019-02-09,9:08:30,3,8,270,Y,1,1,60,1,3.75,N
139,2019-02-09,9:09:38,5,28,5511,Y,1,1,34,1,2.45,N
139,2019-02-09,9:09:38,5,28,5511,Y,1,3,76,1,4.38,N
75,2019-02-09,9:09:39,8,42,8324,Y,1,1,43,2,3.0,N
267,2019-02-09,9:09:40,5,27,5319,Y,1,1,47,1,3.0,N
107,2019-02-09,9:10:23,8,42,8226,N,1,1,31,1,2.2,N
107,2019-02-09,9:10:23,8,42,8226,N,1,3,76,1,3.5,N
